sku,barcode,name,category_main,category_sub,cost,price_retail,price_credit,unit,source,date_bought
,8851907089771,กระดาษไข MASTERART A3 ไม่มีกรอบ 50 แผ่น,,, 7.00 , 10.00 , 10.00 ,แผ่น,รักไทยแสนทวี,26 August 2025
,8851907089788,กระดาษไข MASTERART A2 ไม่มีกรอบ 25 แผ่น,,, 10.00 , 15.00 , 15.00 ,แผ่น,รักไทยแสนทวี,26 August 2025
,8851907089764,กระดาษไข MASTERART A4 ไม่มีกรอบ 50 แผ่น,,, 5.00 , 7.00 , 7.00 ,แผ่น,รักไทยแสนทวี,26 August 2025
,6949029951372,ปากกาสีอะคริลิค KUROMI 28mm. 12 ด้าม,,, 169.00 , 175.00 , 185.00 ,กล่อง,รักไทยแสนทวี,26 August 2025
,A0163990,AIO LenovoCentre AIO 24IRH9 (F0HN00EMTA),,," 17,810.00 "," 20,499.00 "," 24,000.00 ",ชุด,Advice,26 August 2025
,4904785815544,TANITA เครื่องชั่งมวลแบบสปริง HA-801 ดำ,,,#DIV/0!,,,,CentralTrading,25 August 2025
,,เสาธง 2 เมตร,,, 70.00 ,,,อัน,รักไทยแสนทวี,27 August 2025
,,ธงตราสัญลักษ์ จภ 60*90 ,,, 25.00 ,,,ผืน,ชัยชนะ,27 August 2025
,8851773041316,กระดาษ FAX เดลต้า 57x38x1ซม. ,,, 36.00 , 65.00 ,,แพ็ค,ชัยชนะ,30 August 2025
,8851433003326,พลาสติกเคลือบบัตร 65x95 mm ORCA,,, 40.00 , 60.00 ,,กล่อง,ชัยชนะ,30 August 2025
,8850000112120,ป้ายชื่อ I.D Stand อะคริลิคหนา A4 แนวตั้ง,,, 220.00 , 250.00 ,,อัน,ชัยชนะ,30 August 2025
,8850000112010,ป้ายชื่อ I.D stand หน้าเดียว,,, 65.00 , 90.00 ,,อัน,ชัยชนะ,30 August 2025
,8850000112080,ป้ายชื่อ I.D stand A4 สองด้าน,,, 75.00 , 100.00 ,,อัน,ชัยชนะ,30 August 2025
,,ธงตราสัญลักษ์ จภ 60*90 ,,, 35.00 ,,,ผืน,ไทยรุ่ง,30 August 2025
,SCX1Q94569,Lenovo LOQ 83LK002NTA,,," 21,780.00 ",,,เครื่อง,ท็อปมาร์เก็ตติ้ง,26 August 2025
,4570031013554,ฟุตบอลหนังเย็บ TPU MOLTEN เบอร์ 4 F4N1000-BL,,, 369.00 , 490.00 , 550.00 ,ลูก,วีว่า,30 August 2025
,4975479495878,เครื่องวัดความดันโลหิต ชนิดกระเป๋า OMRON HEM-7124,,, 970.20 ," 1,490.00 "," 1,790.00 ",เครื่อง,ศิริ54,30 August 2025
,,ฟิวเจอร์บอร์ดใหญ่ 65 x 122 cm,,, 35.00 , 40.00 , 40.00 ,แผ่น,ไทยรุ่ง,2 September 2025
,,ตรายางข้อความ หมึกในตัว S-63,,, 150.00 , 150.00 , 150.00 ,อัน,ไทยรุ่ง,2 September 2025
,8851105400088,ตรายางข้อความ,,, 26.00 , 30.00 , 30.00 ,อัน,ไทยรุ่ง,2 September 2025
,9555000251484,ตรายาง วันที่ / เลข 6 หลัก,,, 29.00 , 35.00 , 35.00 ,อัน,ไทยรุ่ง,2 September 2025
,9555000251507,ตรายาง วันที่ / เลข 10 หลัก,,, 35.00 , 40.00 , 40.00 ,อัน,ไทยรุ่ง,2 September 2025
,6921734901149,Deli ที่เจาะกระดาษ 1 รู,,, 40.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012659,สติกเกอร์ข้อความ เล็ก PUSH,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012932,สติกเกอร์ข้อความ เล็ก ผลัก,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012758,สติกเกอร์ข้อความ เล็ก เลื่อนซ้าย,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012734,สติกเกอร์ข้อความ เล็ก เลื่อนขวา,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012895,สติกเกอร์ข้อความ เล็ก ห้ามสูบบุหรี่,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012710,สติกเกอร์ข้อความ เล็ก Toilet,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012970,สติกเกอร์ข้อความ เล็ก สุขา,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012673,สติกเกอร์ข้อความ เล็ก PULL,,, 35.00 , 45.00 , 45.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012239,สติกเกอร์ข้อความ ใหญ่ ห้ามเข้า,,, 45.00 , 50.00 , 50.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012376,สติกเกอร์ข้อความ ใหญ่ กรุณาถอดรองเท้า,,, 45.00 , 50.00 , 50.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012512,สติกเกอร์ข้อความ ใหญ่ อย่าทิ้งผ้าอนามัย,,, 45.00 , 50.00 , 50.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012154,สติกเกอร์ข้อความ ใหญ่ welcome,,, 45.00 , 50.00 , 50.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012291,สติกเกอร์ข้อความ ใหญ่ ยินดีต้อนรับ,,, 45.00 , 50.00 , 50.00 ,อัน,ไทยรุ่ง,2 September 2025
,,สติกเกอร์ข้อความ ใหญ่ อย่าจอดรถขวาง,,, 45.00 , 50.00 , 50.00 ,อัน,ไทยรุ่ง,2 September 2025
,8856602012536,สติกเกอร์ข้อความ ใหญ่ โปรดรักษาความสะอาด,,, 45.00 , 50.00 , 50.00 ,อัน,ไทยรุ่ง,2 September 2025
,,จานสี My paint NO.MP-3,,, 25.00 , 35.00 , 35.00 ,อัน,ไทยรุ่ง,2 September 2025
,10343605527,Cartridge Ribbon EPSON-LQ 2090,,, 725.00 , 770.00 , 770.00 ,อัน,คิงคอม,1 September 2025
,4582373750318,Refill EPSON 100 ml 003 BK,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750325,Refill EPSON 100 ml 003 C,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750332,Refill EPSON 100 ml 003 M,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750349,Refill EPSON 100 ml 003 Y,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,8885007027890,EPSON 003 C 65 ml,,, 215.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,8885007027937,EPSON 003 Y 65 ml,,, 215.00 , 275.00 , 315.00 ,ขวด,คิงคอม,1 September 2025
,4549292041880,CANON GI-790 BK,,, 235.00 , 295.00 , 315.00 ,ขวด,คิงคอม,1 September 2025
,4549292041903,CANON GI-790 C,,, 235.00 , 295.00 , 315.00 ,ขวด,คิงคอม,1 September 2025
,4549292041927,CANON GI-790 M,,, 235.00 , 295.00 , 315.00 ,ขวด,คิงคอม,1 September 2025
,4549292041941,CANON GI-790 Y,,, 235.00 , 295.00 , 315.00 ,ขวด,คิงคอม,1 September 2025
,8885007027876,EPSON 003 BK 65 ml,,, 215.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,8885007027913,EPSON 003 M 65 ml,,, 215.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,4977766748124,BROTHER BT-6000 BK,,, 225.00 , 295.00 , 315.00 ,ขวด,คิงคอม,1 September 2025
,4977766748131,BROTHER BT-5000 C,,, 185.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,4977766748148,BROTHER BT-5000 M,,, 185.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,4977766748155,BROTHER BT-5000 Y,,, 185.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,192545527569,HP GT-53 BK,,, 210.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,4582373750011,Refill canon GI-790 BK (color fly),,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750028,Refill canon GI-790 C (color fly),,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750035,Refill canon GI-790 M (color fly),,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750042,Refill canon GI-790 Y (color fly),,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4549292169584,CANON GI-71 BK,,, 294.00 , 389.00 , 399.00 ,ขวด,คิงคอม,1 September 2025
,4549292169942,CANON GI-71 C,,, 294.00 , 389.00 , 399.00 ,ขวด,คิงคอม,1 September 2025
,4549292169966,CANON GI-71 M,,, 294.00 , 389.00 , 399.00 ,ขวด,คิงคอม,1 September 2025
,4549292169980,CANON GI-71 Y,,, 294.00 , 389.00 , 399.00 ,ขวด,คิงคอม,1 September 2025
,889296713111,HP GT-52 C,,, 220.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,889296713128,HP GT-52 M,,, 220.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,889296713135,HP GT-52 Y,,, 220.00 , 275.00 , 295.00 ,ขวด,คิงคอม,1 September 2025
,4582373750325,Refill EPSON 100 ml 003 C (ColorFly),,, 80.00 , 140.00 , 160.00 ,ขวด,คิงคอม,1 September 2025
,2498754592,HP GT-52 M ColorFly,,, 60.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,2498754601,HP GT-52 C ColorFly,,, 60.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,2498754610,HP GT-52 Y ColorFly,,, 60.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,2598767746,HP GT-52 BK ColorFly,,, 60.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750011,CANON 170 ml GI-71 BK ColorFly,,, 80.00 , 140.00 , 160.00 ,ขวด,คิงคอม,1 September 2025
,4582373750028,CANON 70 ml GI-71 C ColorFly,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750035,CANON 70 ml GI-71 M ColorFly,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750042,CANON 70 ml GI-71 Y ColorFly,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750318,Refill EPSON 100 ml 001 BK ColorFly,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750332,Refill EPSON 100 ml 001 M ColorFly,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,4582373750349,Refill EPSON 100 ml 001 Y ColorFly,,, 65.00 , 120.00 , 150.00 ,ขวด,คิงคอม,1 September 2025
,,กิ๊บแฟชั่น,,, 15.00 , 20.00 ,,อัน,อัมรินทร์,3 September 2025
,,กิ๊บ P-82016,,, 10.00 , 15.00 ,,อัน,อัมรินทร์,3 September 2025
,,กิ๊บหนีบผม,,, 10.00 , 15.00 ,,อัน,อัมรินทร์,3 September 2025
,,เทปดำ,,, 15.42 , 25.00 ,,ชิ้น,แสงเพรช,5 September 2025
,8859830612950,กระดาษก๊อปปี้ 21*33 ซม. ตรากวาง,,, 15.00 , 20.00 ,,ห่อ,สมศรี,3 September 2025
,8850913003405,กระดาษคาร์บอนสีน้ำเงิน,,, 130.00 , 150.00 ,,กล่อง,สมศรี,3 September 2025
,084511382169,ยางลบ FOAM SAKURA 1*60,,, 9.00 , 15.00 ,,ก้อน,ซากุระ,3 September 2025
,084511305199,ยางลบ FOAM SAKURA 1*40,,, 13.00 , 18.00 ,,ก้อน,ซากุระ,3 September 2025
,084511382176,ยางลบ FOAM SAKURA 1*20,,, 14.00 , 20.00 ,,ก้อน,ซากุระ,3 September 2025
,084511305205,ยางลบ FOAM SAKURA 1*10,,, 29.50 , 38.00 ,,ก้อน,ซากุระ,3 September 2025
,084511305212,ยางลบ foam SAKURA 1*10,,, 53.50 , 70.00 ,,ก้อน,ซากุระ,3 September 2025
,4901881834509,สีน้ำ 12 สี 5ml.SAKURA,,, 110.00 , 140.00 ,,ชุด,ซากุระ,3 September 2025
,4901881834523,สีน้ำ 15 สี 5ml.SAKURA,,, 137.00 , 165.00 ,,ชุด,ซากุระ,3 September 2025
,4901881834530,สีน้ำ 15 สี 5ml.SAKURA (GS),,, 225.00 , 247.00 ,,ชุด,ซากุระ,3 September 2025
,4901881834547,สีน้ำ 18 สี 5ml.SAKURA,,, 170.00 , 195.00 ,,ชุด,ซากุระ,3 September 2025
,4901881834554,สีน้ำ 24 สี 5ml.SAKURA,,, 310.00 , 345.00 ,,ชุด,ซากุระ,3 September 2025
,084511374003,สีชอล์ค SAKURA 1*24,,, 28.00 , 35.00 ,,กล่อง,ซากุระ,3 September 2025
,084511374010,สีชอล์ค SAKURA (16A),,, 36.00 , 48.00 ,,กล่อง,ซากุระ,3 September 2025
,084511374027,สีชอล์ค SAKURA (25A),,, 55.00 , 70.00 ,,กล่อง,ซากุระ,3 September 2025
,084511374034,สีชอล์ค SAKURA (50A),,, 136.00 , 189.00 ,,กล่อง,ซากุระ,3 September 2025
,8851023000049,สีโปสเตอร์ SAKURA น้ำตาล,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000117,สีโปสเตอร์ SAKURA ชมพู,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000162,สีโปสเตอร์ SAKURA ม่วงอ่อน,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000087,สีโปสเตอร์ SAKURA น้ำตาลอ่อน,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000063,สีโปสเตอร์ SAKURA แดงอ่อน,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000070,สีโปสเตอร์ SAKURA แดง,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000025,สีโปสเตอร์ SAKURA เหลืองอ่อน,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000094,สีโปสเตอร์ SAKURA ม่วง,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000100,สีโปสเตอร์ SAKURA ฟ้า,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000124,สีโปสเตอร์ SAKURA เขียวอ่อน,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000131,สีโปสเตอร์ SAKURA เขียว,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000001,สีโปสเตอร์ SAKURA เหลือง,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851203000148,สีโปสเตอร์ SAKURA เขียวแก่,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000155,สีโปสเตอร์ SAKURA เขียวเข้ม,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000179,สีโปสเตอร์ SAKURA น้ำเงินอ่อน,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000186,สีโปสเตอร์ SAKURA น้ำเงิน,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000018,สีโปสเตอร์ SAKURA เหลืองแก่,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000193,สีโปสเตอร์ SAKURA น้ำเงินเข้ม,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000216,สีโปสเตอร์ SAKURA ดำ,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000056,สีโปสเตอร์ SAKURA ส้ม,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000223,สีโปสเตอร์ SAKURA ขาว,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851023000032,สีโปสเตอร์ SAKURA โอรส,,, 18.00 , 30.00 ,,ขวด,ซากุระ,3 September 2025
,8851203000612,โปสเตอร์สะท้อนแสงSAKURA เหลือง,,, 21.50 , 32.00 ,,กล่อง,ซากุระ,3 September 2025
,8851023000650,โปสเตอร์สะท้อนแสงSAKURA ส้ม,,, 21.50 , 32.00 ,,กล่อง,ซากุระ,3 September 2025
,8851023000636,โปสเตอร์สะท้อนแสงSAKURA แดง,,, 21.50 , 32.00 ,,กล่อง,ซากุระ,3 September 2025
,8851023000667,โปสเตอร์สะท้อนแสงSAKURA ชมพู,,, 21.50 , 32.00 ,,กล่อง,ซากุระ,3 September 2025
,8851023000629,โปสเตอร์สะท้อนแสงSAKURA เขียว,,, 21.50 , 32.00 ,,กล่อง,ซากุระ,3 September 2025
